subject,task,window_start_sec,window_end_sec,video_path,angry,disgust,fear,happy,sad,surprise,neutral,emotion_confidence,dominant_emotion,emotion_stress,frames_analyzed
s2,T3,90.0,150.0,H:\s1_to_s10\s2\vid_s2_T3.avi,0.011706147752645503,3.835754801755236e-05,0.2322197851959796,0.01112472529670877,0.1364589430027617,0.00551965650565182,0.6029323846982351,0.6029323846982351,neutral,0.5030048824482908,3
s2,T3,120.0,180.0,H:\s1_to_s10\s2\vid_s2_T3.avi,0.13614719906619002,0.008627304613610174,0.03316493741530565,0.14587477946580604,0.06317834924694539,0.0008428718653556015,0.6121645583267871,0.6121645583267871,neutral,0.41107663314537995,3
s3,T1,0.0,60.0,H:\s1_to_s10\s3\vid_s3_T1.avi,0.09433896506345829,0.0001371965604910392,0.12833228139069366,0.09441340665478558,0.010995534086601158,0.0010453182210389846,0.6707372980229312,0.6707372980229312,neutral,0.42476896302311384,3
s3,T1,30.0,90.0,H:\s1_to_s10\s3\vid_s3_T1.avi,0.09383190898086145,9.457393312162998e-05,0.03899113978766185,0.2871455218808661,0.19563506562431363,0.01214115566667738,0.372160634126498,0.372160634126498,neutral,0.4265847860039381,3
s3,T1,60.0,120.0,H:\s1_to_s10\s3\vid_s3_T1.avi,0.07216002894674449,0.0024783318006728044,0.0274358159674666,0.23270780579590478,0.07280798528976434,0.0027091878196262614,0.5897008443798207,0.5897008443798207,neutral,0.36723721030842993,3
s3,T1,90.0,150.0,H:\s1_to_s10\s3\vid_s3_T1.avi,0.08750870102533305,0.02519964035112994,0.1548240829422981,0.16737011978613148,0.06754298133989567,0.006853699985821746,0.49070077456939004,0.49070077456939004,neutral,0.4582945377406235,3
s3,T1,120.0,180.0,H:\s1_to_s10\s3\vid_s3_T1.avi,0.14213513189711327,0.026420940255835676,0.07264208810639589,0.019911750843658368,0.06091758469772022,0.008218014429906152,0.6697544897693705,0.6697544897693705,neutral,0.45970624057895937,3
s3,T2,0.0,60.0,H:\s1_to_s10\s3\vid_s3_T2.avi,0.020292401798384447,0.005902635331474136,0.026655068185487657,0.18164224016731664,0.0689233356259433,0.11711048593286455,0.5794738329585293,0.5794738329585293,neutral,0.37506732011237554,3
s3,T2,30.0,90.0,H:\s1_to_s10\s3\vid_s3_T2.avi,0.06360934748568427,0.03471594427334256,0.14276107874393187,0.10233557880168154,0.257424489888801,0.002582384505134087,0.3965711763014246,0.3965711763014246,neutral,0.5279303618252815,3
s3,T2,60.0,120.0,H:\s1_to_s10\s3\vid_s3_T2.avi,0.03669666736665987,0.05651566170761316,0.0356233985700561,0.128129401682793,0.05491608543680553,0.048861952255063124,0.6392568329810092,0.6392568329810092,neutral,0.3921070067506629,3
s3,T2,90.0,150.0,H:\s1_to_s10\s3\vid_s3_T2.avi,0.1248569479417897,0.006495050699175664,0.23344454336914777,0.05851173701776005,0.07681093827332507,0.0775131045470654,0.4223676781517363,0.4223676781517363,neutral,0.5463559074220793,3
s3,T2,120.0,180.0,H:\s1_to_s10\s3\vid_s3_T2.avi,0.01906056503138065,0.0074926308479219906,0.1602840520956392,0.24756061289700668,0.03404440981861631,0.09652868350902145,0.4350290458004138,0.4350290458004138,neutral,0.41795784125994395,3
s3,T3,0.0,60.0,H:\s1_to_s10\s3\vid_s3_T3.avi,0.03145637479454998,0.002290792553343409,0.09839172218237659,0.022568815255498764,0.059546656244868316,0.040420218472801535,0.7453254204965614,0.7453254204965614,neutral,0.41802703658816903,3
s3,T3,30.0,90.0,H:\s1_to_s10\s3\vid_s3_T3.avi,0.1461052968192923,0.003912197255549239,0.017628121603453534,0.2568713018187094,0.06636709415643154,0.018642435907228114,0.49047355243933594,0.49047355243933594,neutral,0.39575445360170425,3
s3,T3,60.0,120.0,H:\s1_to_s10\s3\vid_s3_T3.avi,0.03463163070833344,0.10981594074370339,0.07611811873746618,0.27243647470306553,0.160784260424121,0.015474551627416192,0.33073902305589425,0.33073902305589425,neutral,0.4462312689241153,3
s3,T3,90.0,150.0,H:\s1_to_s10\s3\vid_s3_T3.avi,0.148854451599832,0.033325772248843054,0.08575365505809057,0.2975404218483382,0.12611327630714766,0.02248662320648846,0.2859257997312601,0.2975404218483382,happy,0.46285842675987493,3
s3,T3,120.0,180.0,H:\s1_to_s10\s3\vid_s3_T3.avi,0.048914827473821955,0.021317900525652245,0.14864418493229806,0.042889648187004,0.2098728538583714,0.013644639999659425,0.514715945023193,0.514715945023193,neutral,0.5110178373878771,3
s4,T1,0.0,60.0,H:\s1_to_s10\s4\vid_s4_T1.avi,0.15985211838209795,0.00012747223585373054,0.023903226162942205,0.03911988682524336,0.03441672567413685,0.001465472832175808,0.7411150978875499,0.7411150978875499,neutral,0.41807058156019483,3
s4,T1,30.0,90.0,H:\s1_to_s10\s4\vid_s4_T1.avi,0.07645022333984751,0.012226977284386015,0.12574598815231824,0.03906339149260832,0.13122724494530136,0.005598137936505942,0.6096880368490326,0.6096880368490326,neutral,0.4760527876407862,3
s4,T1,60.0,120.0,H:\s1_to_s10\s4\vid_s4_T1.avi,0.014871858719700816,0.0010512121689759122,0.22665620601482717,0.09145881733471084,0.04454786050397788,0.01208877785240627,0.609325267405401,0.609325267405401,neutral,0.4554400464349312,3
s4,T1,90.0,150.0,H:\s1_to_s10\s4\vid_s4_T1.avi,0.053887357609764736,0.23705809547205162,0.16169015472209824,0.13642309317784926,0.10827381067112628,0.015335171032540276,0.28733231731456965,0.28733231731456965,neutral,0.5446400085863737,3
s4,T1,120.0,180.0,H:\s1_to_s10\s4\vid_s4_T1.avi,0.15981630436759356,0.0033556460173192588,0.45872076555196095,0.15013804094230324,0.06298211319633545,0.02694961269916606,0.1380375172253215,0.45872076555196095,fear,0.6514137948726392,3
s4,T2,0.0,60.0,H:\s1_to_s10\s4\vid_s4_T2.avi,1.743038435283701e-05,3.884488421762535e-09,0.009913268311628039,0.4012085148201448,0.27991977462378687,7.211474866853599e-05,0.30886889322693056,0.4012085148201448,happy,0.3810777043549563,3
s4,T2,30.0,90.0,H:\s1_to_s10\s4\vid_s4_T2.avi,0.02072386888469236,0.047518513163135385,0.09516114095618083,0.20229412597635843,0.3450863603363159,0.037249756601342526,0.25196623408197444,0.3450863603363159,sad,0.5157703370263018,3
s4,T2,60.0,120.0,H:\s1_to_s10\s4\vid_s4_T2.avi,0.0037870220097119406,0.000842717329975669,0.02906587286630403,0.1581400388259306,0.2009447846109571,0.10703021068585865,0.5001893536712619,0.5001893536712619,neutral,0.42038131828909414,3
s4,T2,90.0,150.0,H:\s1_to_s10\s4\vid_s4_T2.avi,0.2681253188752039,0.03521903751731189,0.182397350579415,0.2417884309397468,0.05906236227868342,0.008581722443139303,0.20482577736649968,0.2681253188752039,angry,0.549797963115251,3
s4,T2,120.0,180.0,H:\s1_to_s10\s4\vid_s4_T2.avi,0.10674046764631724,0.1152426176326002,0.15515392094737032,0.0637897420914318,0.09608074562840989,0.08632824173811637,0.3766642643157541,0.3766642643157541,neutral,0.5443115748784049,3
s4,T3,0.0,60.0,H:\s1_to_s10\s4\vid_s4_T3.avi,0.05193010496947282,0.00028090824832621757,0.03474770834124816,0.6155534109412595,0.024237539480470572,0.031690678730030765,0.24155964928919194,0.6155534109412595,happy,0.2942502571439249,3
s4,T3,30.0,90.0,H:\s1_to_s10\s4\vid_s4_T3.avi,0.04862398185812485,0.08832910555972771,0.1641297090072861,0.14989858007331922,0.3716556671284134,0.009060731870472015,0.16830222450265664,0.3716556671284134,sad,0.5918871690385727,3
s4,T3,60.0,120.0,H:\s1_to_s10\s4\vid_s4_T3.avi,0.12648129271598704,0.05865851127187105,0.18109780136454787,0.0735307809720851,0.23288870192493483,0.06214512216954954,0.26519778958102463,0.26519778958102463,neutral,0.5949644688176361,3
s4,T3,90.0,150.0,H:\s1_to_s10\s4\vid_s4_T3.avi,0.13371634971413113,0.007130526383605312,0.046880071572309834,0.5129526025397596,0.2264922064217337,0.02978802837561685,0.04304021499284355,0.5129526025397596,happy,0.4372320400337241,3
s4,T3,120.0,180.0,H:\s1_to_s10\s4\vid_s4_T3.avi,0.1453839431611479,0.0031674612808562813,0.051689377224613114,0.1798121622611193,0.33523224938803664,0.015824370170910762,0.268890436513316,0.33523224938803664,sad,0.5308787508854715,3
s5,T1,0.0,60.0,H:\s1_to_s10\s5\vid_s5_T1.avi,0.07630472956082049,0.038977232030741986,0.05518357169292024,0.17574812008290278,0.3394785240184603,0.11312069600039364,0.20118712661376068,0.3394785240184603,sad,0.5371097995933769,3
s5,T1,30.0,90.0,H:\s1_to_s10\s5\vid_s5_T1.avi,0.05971572361336486,0.029187293023175246,0.20194110291042736,0.2071003216101129,0.3326872757030206,0.019528078021044268,0.14984020511885476,0.3326872757030206,sad,0.5747720805659173,3
s5,T1,60.0,120.0,H:\s1_to_s10\s5\vid_s5_T1.avi,0.0840057197638633,0.05572655818296494,0.03153744617485831,0.08454293565146069,0.4013637392379621,0.050770406333603246,0.2920531946552874,0.4013637392379621,sad,0.5574858310659058,3
s5,T1,90.0,150.0,H:\s1_to_s10\s5\vid_s5_T1.avi,0.057027815027484406,0.045724309374055916,0.05058762615389029,0.014109083834629785,0.5911824209301141,0.03178038360157393,0.20958836107825163,0.5911824209301141,sad,0.632452729312974,3
s5,T1,120.0,180.0,H:\s1_to_s10\s5\vid_s5_T1.avi,0.06941245657425835,0.01432555428772774,0.2394728960798881,0.12265719756296291,0.4056174465505051,0.034348335498108847,0.11416611344654888,0.4056174465505051,sad,0.638370901747519,3
s5,T2,0.0,60.0,H:\s1_to_s10\s5\vid_s5_T2.avi,0.14451028388617448,0.028934138036943568,0.25158646277515756,0.2958768710390385,0.03026834408693242,0.02704246341771448,0.221781436758039,0.2958768710390385,happy,0.5100263935048789,3
s5,T2,30.0,90.0,H:\s1_to_s10\s5\vid_s5_T2.avi,0.1397096557852698,0.06646865702138623,0.19603874855410186,0.06387380834578932,0.174852522818244,0.08856983629273445,0.2704867711824744,0.2704867711824744,neutral,0.5962596263445186,3
s5,T2,60.0,120.0,H:\s1_to_s10\s5\vid_s5_T2.avi,0.186519911752158,0.021616273108805647,0.2460426136078211,0.0263721736233505,0.18497347653549467,0.02457972546259163,0.3098958259097784,0.3098958259097784,neutral,0.6236646243356758,3
s5,T2,90.0,150.0,H:\s1_to_s10\s5\vid_s5_T2.avi,0.24927899813623763,0.0020690642678053406,0.13027814608565177,0.2733496531968639,0.19722589621529585,0.11593031560792798,0.03186792649021759,0.2733496531968639,happy,0.5767315792955803,3
s5,T2,120.0,180.0,H:\s1_to_s10\s5\vid_s5_T2.avi,0.11684977959909021,0.044831296960323584,0.0817060756802707,0.3412488636832503,0.1896525220952163,0.008379880757302323,0.21733158122454654,0.3412488636832503,happy,0.46554492172043427,3
s5,T3,0.0,60.0,H:\s1_to_s10\s5\vid_s5_T3.avi,0.06766473603607935,0.09115727705940946,0.4056048626361279,0.1333122497907349,0.1319846474624092,0.11885511923519369,0.05142110778004557,0.4056048626361279,fear,0.6617330916742087,3
s5,T3,30.0,90.0,H:\s1_to_s10\s5\vid_s5_T3.avi,0.04849052625527425,0.043369810046299716,0.2774916913840629,0.12649714826055247,0.21593639741296486,0.19853102918208843,0.0896833974587574,0.2774916913840629,fear,0.6202862755733418,3
s5,T3,60.0,120.0,H:\s1_to_s10\s5\vid_s5_T3.avi,0.13674688388901893,0.01971414865206554,0.3188718171560197,0.07607848867232143,0.04255001444177118,0.038037155294015836,0.3680014918947873,0.3680014918947873,neutral,0.5768552239543703,3
s5,T3,90.0,150.0,H:\s1_to_s10\s5\vid_s5_T3.avi,0.22191558002376477,0.0031283180898677206,0.3004095214311438,0.03279197867318905,0.22178237178691715,0.09305624098998812,0.12691598900512938,0.3004095214311438,fear,0.6923877264104834,3
s5,T3,120.0,180.0,H:\s1_to_s10\s5\vid_s5_T3.avi,0.09340362868867062,0.06083638631925036,0.15390295322671102,0.1268638492594221,0.24894643010569348,0.03991506316289458,0.2761316892373578,0.2761316892373578,neutral,0.559301503729073,3
s6,T1,0.0,60.0,H:\s1_to_s10\s6\vid_s6_T1.avi,0.044629438311047744,8.026710764479284e-05,0.0706235705197971,0.000875049050972649,0.6766912873533676,0.004511085461412747,0.20258930219575746,0.6766912873533676,sad,0.6504730766538833,3
s6,T1,30.0,90.0,H:\s1_to_s10\s6\vid_s6_T1.avi,0.1435740411992723,1.4645184508196968e-06,0.0434131152819151,0.0002120075588364775,0.7185599853029198,0.00040030050664470186,0.09383908563196086,0.7185599853029198,sad,0.6994114002811671,3
s6,T1,60.0,120.0,H:\s1_to_s10\s6\vid_s6_T1.avi,0.03233298952269612,0.0003132677025183263,0.1591817776556345,0.0023556517256895534,0.7155225658487593,0.025802882406400555,0.06449086513830173,0.7155225658487593,sad,0.7118128515526663,3
s6,T1,90.0,150.0,H:\s1_to_s10\s6\vid_s6_T1.avi,0.14197842137682687,4.2643955080036605e-07,0.05836132221716295,7.648496513595451e-05,0.7531391546377527,0.0006621006485540777,0.04578208971501663,0.7531391546377527,sad,0.720478533663361,3
s6,T1,120.0,180.0,H:\s1_to_s10\s6\vid_s6_T1.avi,0.09787602250226536,5.8595052031645374e-05,0.04423666508160922,0.001171216003254964,0.6704637317702717,0.0003780524960151611,0.185815717094552,0.6704637317702717,sad,0.6585554920548081,3
s6,T2,0.0,60.0,H:\s1_to_s10\s6\vid_s6_T2.avi,0.16682537345322201,0.00017060568965044192,0.315979031825936,0.011391169085881073,0.27709709059984533,0.07166162621083166,0.1568751031346334,0.315979031825936,fear,0.6933327307699729,3
s6,T2,30.0,90.0,H:\s1_to_s10\s6\vid_s6_T2.avi,0.016410685538045044,0.0030811190557976965,0.14564286223127765,0.07635236359433382,0.3192980687570996,0.11778335802755718,0.32143154279588904,0.32143154279588904,neutral,0.5502971178468972,3
s6,T2,60.0,120.0,H:\s1_to_s10\s6\vid_s6_T2.avi,0.01272320744393487,5.2981282032197755e-06,0.0788197483025576,0.0008903409725544777,0.6453578930581606,0.03286458071024474,0.2293389313843445,0.6453578930581606,sad,0.6334608765500602,3
s6,T2,90.0,150.0,H:\s1_to_s10\s6\vid_s6_T2.avi,0.03843792396127473,0.0001021952575912255,0.09030795142180631,0.0042526459591005926,0.41144746657711684,0.06281396696106162,0.39263784986204864,0.41144746657711684,sad,0.5647810366453189,3
s6,T2,120.0,180.0,H:\s1_to_s10\s6\vid_s6_T2.avi,0.18318205104078814,0.0011711211463905139,0.08458797339866574,0.06117596028634884,0.5470714502854223,0.054256316176092834,0.06855512766629167,0.5470714502854223,sad,0.6759235124081531,3
s6,T3,0.0,60.0,H:\s1_to_s10\s6\vid_s6_T3.avi,0.17277461286772275,0.0011685148848574508,0.19888464785712193,0.1564066259199334,0.3007200032767057,0.026057600799903935,0.14398799439375476,0.3007200032767057,sad,0.6131456647651997,3
s6,T3,30.0,90.0,H:\s1_to_s10\s6\vid_s6_T3.avi,0.28209175946257464,0.00022739989590058731,0.13189992375230988,0.026522651263941908,0.35521095437228295,0.047256871475627904,0.15679043977736218,0.35521095437228295,sad,0.6746331591046401,3
s6,T3,60.0,120.0,H:\s1_to_s10\s6\vid_s6_T3.avi,0.010510109052146563,1.1430127766423383e-05,0.17942940856183429,0.07907039752800406,0.23622678238061479,0.028011285277556686,0.4667405870720771,0.4667405870720771,neutral,0.5100100066409619,3
s6,T3,90.0,150.0,H:\s1_to_s10\s6\vid_s6_T3.avi,0.17675685891727097,0.00011231888647437652,0.08380209369151204,0.16554518690370215,0.4211428788230877,0.11971918940999003,0.032921473367962834,0.4211428788230877,sad,0.6221150756629368,3
s6,T3,120.0,180.0,H:\s1_to_s10\s6\vid_s6_T3.avi,0.2592127608413104,1.552470553206769e-08,0.1842949105669107,0.027386545612068963,0.2964810579566816,0.02895011287737792,0.20367459662094486,0.2964810579566816,sad,0.6635152661519655,3
s7,T1,0.0,60.0,H:\s1_to_s10\s7\vid_s7_T1.avi,0.12660409156017258,0.007576809274155771,0.33458888652404584,0.08662460548256895,0.055984431558837366,0.10674455537051121,0.28187662022970833,0.33458888652404584,fear,0.5956473007365161,3
s7,T1,30.0,90.0,H:\s1_to_s10\s7\vid_s7_T1.avi,0.035960858293871266,0.002957217871349066,0.2255558515286281,0.24542353262884042,0.04171935955512551,0.4315413459467589,0.01684183417542677,0.4315413459467589,surprise,0.5394533705466839,3
s7,T1,60.0,120.0,H:\s1_to_s10\s7\vid_s7_T1.avi,0.016308430321782193,0.006027916274786697,0.20825645229408507,0.17434822197940472,0.26476539528965565,0.2563781829953032,0.07391540084498248,0.26476539528965565,sad,0.5808384052569091,3
