subject,task,window_start_sec,window_end_sec,video_path,angry,disgust,fear,happy,sad,surprise,neutral,emotion_confidence,dominant_emotion,emotion_stress,frames_analyzed
s52,T1,120.0,180.0,H:\s51_to_s56\s52\vid_s52_T1.avi,0.0003681937032062344,8.395614788136174e-11,1.79471180239559e-06,0.9438438426174299,0.0006285240937851427,0.00012097300477336662,0.05503667178504681,0.9438438426174299,happy,0.18831877966719024,1
s52,T2,0.0,60.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.36284476974209506,0.004141845076823862,0.03567045251647791,0.0023291324993138093,0.3512920245877435,0.001422624806190285,0.24229915077135566,0.36284476974209506,angry,0.6550798285282128,1
s52,T2,30.0,90.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.00047015971257488825,8.406548108331303e-07,0.17357764190013114,0.015936157979925952,0.04428963127536282,4.1229813237177785e-06,0.7657214454958706,0.7657214454958706,neutral,0.42770786818349726,1
s52,T2,60.0,120.0,H:\s51_to_s56\s52\vid_s52_T2.avi,3.162365173070021e-05,1.6052315445763953e-11,7.457005564725334e-05,0.894594252035753,0.001566680409353429,8.589671356890052e-06,0.10372428416010628,0.894594252035753,happy,0.19544015399125061,1
s52,T2,90.0,150.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.12076130516574848,0.0005354785576313449,0.1186364218906661,0.008348343298706115,0.20468549736119349,0.15200722693904772,0.39502572678700676,0.39502572678700676,neutral,0.5567025954409991,1
s52,T2,120.0,180.0,H:\s51_to_s56\s52\vid_s52_T2.avi,0.059116284763998876,0.13536415636811375,0.055446361958973435,0.0011053506000402668,0.695536577274827,0.0018421340935163622,0.051589134940530475,0.695536577274827,sad,0.7049770574849302,1
s52,T3,0.0,60.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.05724825891901356,0.023040310478099624,0.7137344338150995,0.13610393813235136,0.029904916353065917,0.027254241372645312,0.012713900929724698,0.7137344338150995,fear,0.7332288166936506,1
s52,T3,30.0,90.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.2439704421534282,4.5109624200202666e-05,0.023770721880146,0.2388396795956318,0.006772049958067606,0.1342110812565163,0.3523909155320099,0.3523909155320099,neutral,0.4498603478236723,1
s52,T3,60.0,120.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.00013894760854681027,3.032344145226377e-09,0.0005512202030102789,0.7560909578640604,0.07108905367502193,0.0007324347465720529,0.1713973828704444,0.7560909578640604,happy,0.24311019001209372,1
s52,T3,90.0,150.0,H:\s51_to_s56\s52\vid_s52_T3.avi,0.39229576566392377,0.008151046478650704,0.050137508084054046,0.055956203950922795,0.041196088903251764,0.0009713297580324702,0.4512920571611644,0.4512920571611644,neutral,0.5466771963880653,1
s52,T3,120.0,180.0,H:\s51_to_s56\s52\vid_s52_T3.avi,6.239696467439647e-05,2.9729926701996294e-05,0.0031497881204243672,0.7917781146133903,0.03891162732817982,4.1102529752092366e-07,0.16606793202133155,0.7917781146133903,happy,0.22642585044169705,1
s53,T1,0.0,60.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.06186964175439371,0.0008776476035170955,0.14638680650840832,0.029000375527441717,0.17452617606526682,0.052907856259469546,0.5344314962815028,0.5344314962815028,neutral,0.5055176134207744,1
s53,T1,30.0,90.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.010083322748883345,0.0028823371840459786,0.03337691041515853,0.4712766899064629,0.04812062576804907,0.015081557205723845,0.41917855677167637,0.4712766899064629,happy,0.3003056707033859,1
s53,T1,60.0,120.0,H:\s51_to_s56\s53\vid_s53_T1.avi,8.408515605804297e-07,1.4862109454024242e-11,0.6873705755982525,6.618072524037013e-05,0.27707996115373335,8.924382878739565e-06,0.03547351727347234,0.6873705755982525,fear,0.7951315804491951,1
s53,T1,90.0,150.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.02323985260333243,0.02173182795306633,0.15827268778955794,0.38388051275344953,0.17130284437303273,0.042357069911146704,0.19921520461641434,0.38388051275344953,happy,0.447383103884463,1
s53,T1,120.0,180.0,H:\s51_to_s56\s53\vid_s53_T1.avi,0.03755091702039364,0.12751160096105943,0.13394882274854006,0.014203094828435807,0.09335494201689294,0.05203912026901117,0.541391502155667,0.541391502155667,neutral,0.5022440337651454,1
s53,T2,0.0,60.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.056243904347555496,4.119103562930794e-06,0.3191038622481493,0.23768410644839433,0.0289551608906125,0.15926923825095995,0.19873960871076546,0.3191038622481493,fear,0.531061818206819,1
s53,T2,30.0,90.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.023080851814026786,4.3292340214410175e-06,0.05177905522830435,0.10953554695460778,0.01725831994326101,0.027905215280775053,0.7704366815450037,0.7704366815450037,neutral,0.3565098175842195,1
s53,T2,60.0,120.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.02022585462982262,1.4917720649670975e-06,0.006133312893348467,0.018083993972466888,0.43669061501816187,0.008568668430979158,0.5102960632831559,0.5102960632831559,neutral,0.5070748836839775,1
s53,T2,90.0,150.0,H:\s51_to_s56\s53\vid_s53_T2.avi,6.193658524040175e-06,3.172684635603303e-07,0.15309567757986453,0.0006095000442530292,0.05504578734434256,2.9811295902159783e-05,0.7912127128086502,0.7912127128086502,neutral,0.42308363781966574,1
s53,T2,120.0,180.0,H:\s51_to_s56\s53\vid_s53_T2.avi,0.006186253756562736,1.1510521703105955e-07,0.0010218642392156659,0.5158098597394051,0.005861150774585313,0.4611449350727551,0.009975821312259117,0.5158098597394051,happy,0.3597054463008637,1
s53,T3,0.0,60.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.03245907631504218,2.8217731158776084e-10,0.3560321768179198,0.00026790541310570956,0.21450122547986183,0.005309889921510028,0.39142972577038304,0.39142972577038304,neutral,0.6112616685623588,1
s53,T3,30.0,90.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.21917916818090535,8.864945874503595e-05,0.04914108315620829,0.2906413303942504,0.18963233191613457,0.00405806884762729,0.24725936804612914,0.2906413303942504,happy,0.4873791909509863,1
s53,T3,60.0,120.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.5632893018848917,1.0590330060095748e-11,0.006214776107500427,1.6841319625518835e-05,0.04844878554439683,3.4172580048109697e-11,0.38203029509882264,0.5632893018848917,angry,0.6130498526864065,1
s53,T3,90.0,150.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.009015093970554411,4.820937673189057e-18,0.00019865258523969292,9.889156735702442e-05,0.12341906621250663,9.428907794306338e-12,0.8672682956549133,0.8672682956549133,neutral,0.3737863126437844,1
s53,T3,120.0,180.0,H:\s51_to_s56\s53\vid_s53_T3.avi,0.07270633316123806,0.00028512826941587893,0.4080212025620136,0.03244048719467816,0.08111603568417633,0.0004558662743341104,0.4049749468541439,0.4080212025620136,fear,0.5992625187617636,1
s54,T1,0.0,60.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.0591992529706878,2.0582660234051221e-07,0.02187223827606981,0.0009895758522378993,0.33499938690591097,1.9391813176532314e-05,0.5829199483553146,0.5829199483553146,neutral,0.4938736760699057,1
s54,T1,30.0,90.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.01999402364276264,0.00016989130345058479,0.050578950963631894,0.028590590452114505,0.29168412756468837,0.00043580227068017863,0.6085466138026718,0.6085466138026718,neutral,0.46923633911332896,1
s54,T1,60.0,120.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.0334151628109194,1.7201910371733287e-05,0.010180308635842402,0.010663144858946007,0.033685409830662434,0.002011634869599277,0.9100271370836588,0.9100271370836588,neutral,0.35388503408599203,1
s54,T1,90.0,150.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.027158321924459643,0.00011492745542083872,0.08231357771256169,0.09664308909514195,0.17241257096139107,0.0004975869967043071,0.6208599258543205,0.6208599258543205,neutral,0.43225300551582835,1
s54,T1,120.0,180.0,H:\s51_to_s56\s54\vid_s54_T1.avi,0.05354106446696377,0.0002685908560344513,0.022589996265642794,0.04771671875819036,0.09500552677532867,0.0017799318493604383,0.7790981710284796,0.7790981710284796,neutral,0.3895003560824435,1
s54,T2,0.0,60.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.3690572104638125,0.006970737820579126,0.08716286162749584,0.14405062832101917,0.015041080278111074,0.007222151774048159,0.37049532971493415,0.37049532971493415,neutral,0.5333636823549441,1
s54,T2,30.0,90.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.023596065416597218,0.02919882843597823,0.5836300303047943,0.006322881906430287,0.263373771491127,0.04021146136186121,0.05366696108321158,0.5836300303047943,fear,0.7648745469412384,1
s54,T2,60.0,120.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.04204988345959757,6.987911820814634e-10,0.0601831739848888,0.01580754537492116,0.7123247051896995,7.373104251066181e-07,0.1696339539816768,0.7123247051896995,sad,0.6547980218289514,1
s54,T2,90.0,150.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.03546491505929704,0.017544088404639523,0.21628122032814637,0.03904520213691873,0.5618100983716265,0.07994158696457977,0.04991288873479214,0.5618100983716265,sad,0.6956123538793857,1
s54,T2,120.0,180.0,H:\s51_to_s56\s54\vid_s54_T2.avi,0.01321771398562138,0.007070376232282023,0.05360023457030662,0.08763771635162325,0.029282206902744433,0.2968548435059644,0.5123369084514579,0.5123369084514579,neutral,0.4250181789572246,1
s54,T3,0.0,60.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.00763580880472009,0.00022174415769328783,0.19105275285499534,0.2950860914189406,0.00604093399137182,0.15717082741411134,0.3427918413581675,0.3427918413581675,neutral,0.4222565862393254,1
s54,T3,30.0,90.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.05940162421470223,6.416608240042178e-05,0.22898374412878622,0.5326353194864768,0.03435529999693498,0.008977709377132355,0.13558213671356698,0.5326353194864768,happy,0.41113531222838556,1
s54,T3,60.0,120.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.31575251684284406,0.03304332615366489,0.34713279647504025,0.013462639072022158,0.015275836960668985,0.23301816076160084,0.04231472373415885,0.34713279647504025,fear,0.7252569299210084,1
s54,T3,90.0,150.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.13110564894809074,0.3279400421360608,0.03561146398507029,0.3964016927051443,0.04191647116175393,0.04027755054545958,0.026747130518420342,0.3964016927051443,happy,0.4903973906875897,1
s54,T3,120.0,180.0,H:\s51_to_s56\s54\vid_s54_T3.avi,0.11338462262125103,0.002209138063478484,0.173251824112512,0.09469172531425842,0.011887800620867816,0.000854323774345619,0.6037205654932867,0.6037205654932867,neutral,0.4587381485131346,1
s55,T1,0.0,60.0,H:\s51_to_s56\s55\vid_s55_T1.avi,1.9111646641028467e-05,3.0323903736736275e-07,0.025692737440500723,0.008490174104718329,0.07137565258391919,0.002319345130810331,0.892102675854373,0.892102675854373,neutral,0.3615215196389,1
s55,T1,30.0,90.0,H:\s51_to_s56\s55\vid_s55_T1.avi,1.8697693574346874e-07,8.601138917242513e-10,2.084723043542199e-05,0.0012833408089879736,0.005807982861203125,4.089481763087522e-09,0.9928876371728421,0.9928876371728421,neutral,0.3221546654625047,1
s55,T1,60.0,120.0,H:\s51_to_s56\s55\vid_s55_T1.avi,2.2560222300719063e-05,2.2049406072739134e-15,1.5840554337355157e-09,0.5892249000712002,2.353783898832629e-06,8.115341685771049e-13,0.41075018433773103,0.5892249000712002,happy,0.23752028525003266,1
s55,T1,90.0,150.0,H:\s51_to_s56\s55\vid_s55_T1.avi,0.010102350501319364,1.1941954278099624e-10,0.03200165607632841,9.077747782262396e-05,0.7042094125106462,6.147017653688257e-10,0.2535958026997621,0.7042094125106462,sad,0.6234810623028231,1
s55,T1,120.0,180.0,H:\s51_to_s56\s55\vid_s55_T1.avi,1.4736832458598094e-11,2.136572534062864e-24,0.000423326510728501,2.7507069634437063e-09,0.9995764466689385,2.557644773461059e-13,2.24054633430881e-07,0.9995764466689385,sad,0.720054941340295,1
s55,T2,0.0,60.0,H:\s51_to_s56\s55\vid_s55_T2.avi,0.001394988225583878,7.272159244685001e-12,0.00485431301547926,1.3423736273078144e-05,0.9884758721685376,8.690126681339018e-13,0.005261402845984958,0.9884758721685376,sad,0.7186308497936389,1
s55,T2,30.0,90.0,H:\s51_to_s56\s55\vid_s55_T2.avi,0.00027116862964897187,1.1122631415816709e-07,0.0105647737813948,2.943398392971065e-06,0.6586402457950917,1.363610392223672e-11,0.33052075715552115,0.6586402457950917,sad,0.5891852173332417,1
s55,T2,60.0,120.0,H:\s51_to_s56\s55\vid_s55_T2.avi,5.3441295082157775e-09,2.541896909849954e-17,0.0005736634395410184,5.547402248237235e-08,0.9994258720028587,4.757348454458062e-13,4.037389724454019e-07,0.9994258720028587,sad,0.7200743852230287,1
s55,T2,90.0,150.0,H:\s51_to_s56\s55\vid_s55_T2.avi,0.007097966982891274,3.1715049491020274e-05,0.3237382335368024,0.16845537190483456,0.03676943893455143,0.002730042884494562,0.4611772307069347,0.4611772307069347,neutral,0.4867516387146873,1
s55,T2,120.0,180.0,H:\s51_to_s56\s55\vid_s55_T2.avi,0.05221538451722182,0.03997742360223417,0.05357924076531978,0.37382048126443174,0.2146256080290401,0.00903442000436226,0.2567474418173901,0.37382048126443174,happy,0.4234455471062892,1
s55,T3,0.0,60.0,H:\s51_to_s56\s55\vid_s55_T3.avi,0.27233629921924724,1.823037349685617e-05,0.2377983741827066,0.07393353583416226,0.02414204225795775,0.03048320417144114,0.3612883139609882,0.3612883139609882,neutral,0.583078383722364,1
s55,T3,30.0,90.0,H:\s51_to_s56\s55\vid_s55_T3.avi,0.000886898600733289,6.596172118316234e-13,0.0026433165921596795,7.34103992896003e-05,0.8611956976569638,4.19305191987226e-14,0.13520067675015215,0.8611956976569638,sad,0.6662946707293287,1
s55,T3,60.0,120.0,H:\s51_to_s56\s55\vid_s55_T3.avi,4.142407460674343e-05,1.3981204530554298e-11,0.03706002881393532,0.00015192810739293137,0.9621922344333776,1.6540545638243937e-06,0.0005527305021426324,0.9621922344333776,sad,0.724517703103096,1
s55,T3,90.0,150.0,H:\s51_to_s56\s55\vid_s55_T3.avi,1.111186379709308e-06,4.788489509093235e-10,0.011121098138785696,1.7236287650098083e-05,0.9878725656421026,1.2712656239792032e-09,0.0009879869949672195,0.9878725656421026,sad,0.7210413290243655,1
s55,T3,120.0,180.0,H:\s51_to_s56\s55\vid_s55_T3.avi,1.1827490241045302e-08,1.1409649695514697e-16,3.4957299605865613e-05,1.198375375630172e-06,0.9999634930975995,9.972322718333386e-14,3.3939982892129227e-07,0.9999634930975995,sad,0.7200037625124966,1
s56,T1,0.0,60.0,H:\s51_to_s56\s56\vid_s56_T1.avi,0.32326970263014665,2.333740446020835e-06,0.14908495653116388,0.17982905982133215,0.019406727778862824,0.000867743241045563,0.32753947625700286,0.32753947625700286,neutral,0.5369715280525469,1
s56,T1,30.0,90.0,H:\s51_to_s56\s56\vid_s56_T1.avi,0.038300846945957256,1.899386812899865e-09,0.3055392932099723,0.03347936648503091,0.5813965755634446,0.00016088536476994338,0.041123030531438176,0.5813965755634446,sad,0.7282287551704947,1
s56,T1,60.0,120.0,H:\s51_to_s56\s56\vid_s56_T1.avi,0.020496082873685467,9.16805385802573e-07,0.02451739980295359,0.2450981169871701,0.5484205476598306,0.14330957115138496,0.018157364719589463,0.5484205476598306,sad,0.5608483557754202,1
s56,T1,90.0,150.0,H:\s51_to_s56\s56\vid_s56_T1.avi,0.08094793553225385,1.8200937464085293e-09,0.0179540587503116,0.0698089143936005,0.7031112664934634,0.001624989244987426,0.12655283376528936,0.7031112664934634,sad,0.6402156669570092,1
s56,T1,120.0,180.0,H:\s51_to_s56\s56\vid_s56_T1.avi,0.014644538461212869,1.1033601697989797e-07,0.0230009514906553,0.16761826161020718,0.5805748382780431,0.19782924562107623,0.016332054202788167,0.5805748382780431,sad,0.5934840276510314,1
s56,T2,0.0,60.0,H:\s51_to_s56\s56\vid_s56_T2.avi,0.014678057474160702,0.08816650024223767,0.36651513562578036,0.06385576056352144,0.4297277664095434,0.007736685851488006,0.029320093833268297,0.4297277664095434,sad,0.7177691673872328,1
s56,T2,30.0,90.0,H:\s51_to_s56\s56\vid_s56_T2.avi,0.07096708936706395,0.004462237641033252,0.7169661160129488,0.0330672081036112,0.02495405562757383,0.010860579461120259,0.13872271378664872,0.7169661160129488,fear,0.7435127963264071,1
s56,T2,60.0,120.0,H:\s51_to_s56\s56\vid_s56_T2.avi,0.3556270103479325,1.042749245578565e-07,0.023718272754126867,0.01819625438678635,0.5392326648983815,0.0007747363244302636,0.06245095701341794,0.5392326648983815,sad,0.716595466765489,1
s56,T2,90.0,150.0,H:\s51_to_s56\s56\vid_s56_T2.avi,1.0508636139493856e-05,5.100012645852828e-09,0.03914319236011238,0.030647290976052104,0.7003964766141262,4.121015814980286e-11,0.2298025262723469,0.7003964766141262,sad,0.6166189078506925,1
s56,T2,120.0,180.0,H:\s51_to_s56\s56\vid_s56_T2.avi,0.12760754179306522,0.007379720702542082,0.026779780805255945,0.6036903114285591,0.1296727139021776,0.02374759435270634,0.08112233701569377,0.6036903114285591,happy,0.37091599200236736,1
s56,T3,0.0,60.0,H:\s51_to_s56\s56\vid_s56_T3.avi,0.530331204753667,0.0011090360092255683,0.021141868016502186,0.3637653768375463,0.03847465963512788,0.004290204986196082,0.040887649761735,0.530331204753667,angry,0.5516128795374473,1
s56,T3,30.0,90.0,H:\s51_to_s56\s56\vid_s56_T3.avi,0.4048219083832994,0.010033701999685165,0.09155915479418142,0.03193902106801145,0.40294678053655547,0.015509553367530357,0.043189879850736745,0.4048219083832994,angry,0.7267274473244191,1
s56,T3,60.0,120.0,H:\s51_to_s56\s56\vid_s56_T3.avi,0.011332970221721049,0.0006014924568198946,0.29622425544436637,0.006360443766615293,0.19534889485361998,0.4657595362868923,0.024372406969965083,0.4657595362868923,surprise,0.6670290075365025,1
s56,T3,90.0,150.0,H:\s51_to_s56\s56\vid_s56_T3.avi,0.08534680789131571,0.00022974722225341975,0.013178927600112848,0.037401172313161354,0.03005452348483526,0.27439921280446194,0.5593896086838596,0.5593896086838596,neutral,0.4379314726310204,1
s56,T3,120.0,180.0,H:\s51_to_s56\s56\vid_s56_T3.avi,0.028482655805297272,2.893571590726703e-11,0.24363917272056584,0.01818810401784636,0.21835503286480484,0.0010286087664388073,0.49030642579611117,0.49030642579611117,neutral,0.5478326949385638,1
